pd,in_degree_centrality,out_degree_centrality,load_centrality,eigenvector_centrality_numpy,closeness_centrality,betweenness_centrality_source,harmonic_centrality,pagerank,average_neighbor_degree,node_clique_number,hits_numpy
Z510,0.10315186246418338,0.09742120343839542,0.0639328882177932,0.06395682004742892,0.3898346645838915,0.06368289497529007,302.74999999999756,0.027464123472664043,21.058823529411764,9,0.031581677392077144
R5383,0.0057306590257879654,0.004297994269340974,3.1974026128260584e-07,0.021710069740096684,0.3230278047963697,3.2544990880550973e-07,238.83333333333601,0.0005264683900216805,64.0,6,0.0002885901639730559
F4321,0.017191977077363897,0.014326647564469913,0.0007129033442862837,0.04029665615019766,0.33040385943913436,0.0006644815174083333,246.91666666666916,0.0025851755619815363,61.5,7,0.006394135601445286
L97212,0.0014326647564469914,0.0014326647564469914,0.0,0.0005260391967796274,0.2100646228458032,0.0,153.7999999999987,0.00047848972527069964,11.0,2,5.594112112283819e-06
R928,0.0028653295128939827,0.0028653295128939827,4.980688667015245e-05,0.010043759696820212,0.2774796089705984,2.8197030936266374e-05,205.56666666666695,0.0008203505671926926,52.0,4,0.0001829856254475077
Z4689,0.0014326647564469914,0.0014326647564469914,0.0,0.007580721714233457,0.31196661173422385,0.0,229.86666666666903,0.0004117207689140349,229.0,2,0.0005239707731253033
L89213,0.0014326647564469914,0.0,0.0,-1.7520314031138674e-18,0.0014326647564469914,0.0,1.0,0.00047265537636829573,0.0,2,-0.0
Z944,0.0028653295128939827,0.0028653295128939827,0.0023891951434019264,7.363436164856825e-05,0.2061044602869171,0.002389371237006894,149.81666666666558,0.0008993554676315262,4.0,2,2.0819948079770874e-05
I82409,0.0028653295128939827,0.004297994269340974,0.0,0.00999014894507829,0.3131580819254431,0.0,231.1166666666691,0.0005189372870691219,103.33333333333333,4,0.0009126646229315982
C44329,0.0014326647564469914,0.0014326647564469914,0.0,0.0024883871589793287,0.26665113642540433,0.0,194.81666666666666,0.00041590087237972426,68.0,2,0.0003095261788541383
Z01818,0.017191977077363897,0.020057306590257878,0.004614608358180953,0.04487827086904331,0.34548549628151054,0.004972248710710272,256.6666666666688,0.0024647619282382803,44.714285714285715,9,0.004563060575292445
Z09,0.004297994269340974,0.0028653295128939827,0.0005517233420961743,0.0088938385456839,0.31435868799033295,0.0003044805221477848,232.45000000000252,0.0008071852580653051,120.0,3,0.000679970084430281
M79604,0.0028653295128939827,0.0028653295128939827,1.7128942568711048e-06,0.011792778730030855,0.3141579480874017,1.079642440694514e-06,231.86666666666915,0.00042086827533032036,24.5,4,5.5159462685410755e-05
M1990,0.0014326647564469914,0.0028653295128939827,0.0,0.005925905904290043,0.27530573402622893,0.0,200.6333333333338,0.0003195894854700248,62.0,3,0.00019724912695491518
F4323,0.007163323782234957,0.010028653295128939,0.0023983143683121142,0.012843631836986459,0.28437650098547457,0.0023982842358988023,209.8166666666674,0.000985996197137848,78.28571428571429,6,0.0013403547350035769
I5022,0.02148997134670487,0.014326647564469913,0.0005048077083725841,0.05804171624765218,0.3378924084511477,0.0005434228583942863,253.08333333333562,0.001972130784787937,59.7,11,0.002618743184907702
D472,0.0057306590257879654,0.0057306590257879654,1.615259284229451e-05,0.00972170086364926,0.2808055631877118,1.0015458939529422e-05,204.23333333333417,0.0006134174337255149,27.75,5,0.000384847778485179
C50911,0.022922636103151862,0.017191977077363897,0.0036750322359694948,0.023465489355073692,0.3209206436430992,0.0034113020485105204,241.03333333333626,0.004935621832547818,27.25,7,0.00658026872815135
I5030,0.0057306590257879654,0.0028653295128939827,1.572662803973414e-05,0.01556723065843676,0.293714236838729,1.6269502827131884e-05,215.5666666666679,0.0007387732260142007,69.0,5,0.0003482029317062995
G4700,0.0014326647564469914,0.0014326647564469914,0.0,0.003494477272503097,0.2521636836006515,0.0,184.4499999999991,0.0005171460769134722,46.0,2,0.00019060861638159384
N3941,0.0,0.0014326647564469914,0.0,-1.775285621481841e-18,0.0,0.0,0.0,0.00025548939263151077,111.0,2,0.00010854787365209205
F22,0.0028653295128939827,0.004297994269340974,0.0,0.003588633536987611,0.24947837053999547,0.0,181.8666666666657,0.0005129956043935405,19.0,4,0.00024036097159329885
H25811,0.0,0.0014326647564469914,0.0,1.1972013514124191e-18,0.0,0.0,0.0,0.00025548939263151077,0.0,2,-0.0
N189,0.017191977077363897,0.014326647564469913,0.0014460203421140226,0.040337805132374255,0.3531739746625061,0.001339268507107832,261.33333333333513,0.0016760949910092564,65.7,8,0.0022626733297501107
H25812,0.0014326647564469914,0.0,0.0,3.809497593051715e-19,0.0014326647564469914,0.0,1.0,0.0004726553763682954,0.0,2,-0.0
D5720,0.0014326647564469914,0.0014326647564469914,0.0,0.00023229451574625,0.22808129193549886,0.0,164.44999999999945,0.0004914132956786186,5.0,2,1.0379474971422175e-05
R9720,0.0,0.0014326647564469914,0.0,2.8336928903479152e-18,0.0,0.0,0.0,0.00025548939263151077,30.0,2,0.00010719927410299937
C50812,0.011461318051575931,0.011461318051575931,0.00013260081114223451,0.008508058403831833,0.29127966057126764,5.224265456723623e-05,217.7500000000012,0.0012250410396114717,29.875,6,0.0012439349170085675
M150,0.0014326647564469914,0.004297994269340974,0.0,0.007580721714233451,0.31196661173422385,0.0,229.86666666666903,0.0004117207689140349,118.0,4,0.0006039067013569815
I5042,0.0057306590257879654,0.004297994269340974,0.0,0.02162483914436163,0.29145221961189044,0.0,214.65000000000114,0.0005739373840347733,48.666666666666664,6,0.00026200054953887765
C50111,0.0014326647564469914,0.0014326647564469914,0.0,0.0006888588886731046,0.23228108909578424,0.0,168.23333333333287,0.00033840003606363817,12.0,2,4.978547407889289e-05
F4320,0.0014326647564469914,0.0014326647564469914,0.0,0.00758072171423345,0.31196661173422385,0.0,229.86666666666903,0.0005523290075683065,229.0,2,0.0016467652869652399
T82858A,0.0014326647564469914,0.0014326647564469914,0.0,0.007580721714233446,0.31196661173422385,0.0,229.86666666666903,0.0009272843106463658,229.0,2,0.002395294962858528
Z992,0.0014326647564469914,0.0014326647564469914,0.0,0.00758072171423345,0.31196661173422385,0.0,229.86666666666903,0.0003336050807727735,229.0,2,0.000598823740714632
I5032,0.02148997134670487,0.022922636103151862,0.0001547028938698722,0.061079657221660734,0.33604600184758954,0.0001532432682218424,251.58333333333573,0.0020792921688237544,60.0625,14,0.002721260169795749
Z9181,0.010028653295128939,0.008595988538681949,0.00010538803892869738,0.017438107412651862,0.2882081703016234,7.987811002612391e-05,212.7333333333343,0.0023090940416935924,31.666666666666668,4,0.0022245385322933026
M79661,0.0,0.0014326647564469914,0.0,-1.1187884033539369e-18,0.0,0.0,0.0,0.00025548939263151077,229.0,2,0.00037426483794664536
I420,0.0014326647564469914,0.0014326647564469914,0.0,0.004615810440978554,0.25464355419506784,0.0,186.74999999999926,0.00033979219772193865,48.0,2,0.00019387268309468137
I498,0.010028653295128939,0.008595988538681949,2.577269226888248e-07,0.03392800457111109,0.2978034786349098,3.0046126478119785e-07,220.61666666666824,0.0011554524350920277,69.16666666666667,10,0.0015124091538577767
R609,0.0014326647564469914,0.0014326647564469914,0.0,0.005129216962056881,0.2569040974960162,0.0,188.6833333333327,0.0003172216946860935,2.0,3,7.972170284137142e-06
E041,0.0,0.0014326647564469914,0.0,2.6057164334567426e-18,0.0,0.0,0.0,0.00025548939263151077,45.0,2,5.643704022381932e-05
S098XXA,0.0,0.0014326647564469914,0.0,-1.6495661624926625e-19,0.0,0.0,0.0,0.00025548939263151077,111.0,2,0.00015196702311292887
E042,0.0014326647564469914,0.0,0.0,0.0036174626951673574,0.2567092368508494,0.0,186.73333333333275,0.0003178787467714037,0.0,2,-0.0
Z96652,0.0014326647564469914,0.0,0.0,0.00036445926625434846,0.21689449141660078,0.0,156.71666666666587,0.0006938357801190081,0.0,2,-0.0
R350,0.0028653295128939827,0.0014326647564469914,0.0,0.012283303039501032,0.2938896933720854,0.0,215.95000000000127,0.0004346876270513377,111.0,3,0.0003256436209562762
R399,0.0014326647564469914,0.0,0.0,0.0058570060378481895,0.2827330254663135,0.0,205.56666666666746,0.00032761369416708534,0.0,2,-0.0
F250,0.004297994269340974,0.004297994269340974,0.0023920054428927906,0.004200990206532711,0.2532019283092491,0.0023915135975418897,186.44999999999916,0.00118742736439107,18.0,2,0.00042816023226282266
Z98890,0.0014326647564469914,0.0014326647564469914,0.0,0.004848474688233415,0.2734693422483997,0.0,198.0000000000005,0.00034198013594504675,70.0,2,0.00010593429510903102
C439,0.0057306590257879654,0.007163323782234957,0.001331089478190953,0.005223722859768151,0.28193200384233297,0.0012965581693200634,210.28333333333393,0.001176135498833161,38.2,4,0.0009201973203845053
C799,0.0014326647564469914,0.0,0.0,0.00015334894020175888,0.21168604736886076,0.0,153.5166666666653,0.00036909338967789555,0.0,2,-0.0
F0391,0.0,0.0014326647564469914,0.0,1.194319040567978e-18,0.0,0.0,0.0,0.00025548939263151077,18.0,2,1.7703324791266022e-05
Z7689,0.0014326647564469914,0.0,0.0,0.002506140663062303,0.2724348026844279,0.0,202.21666666666664,0.00042328865089022476,0.0,2,-0.0
Z0189,0.004297994269340974,0.0057306590257879654,7.221469627692548e-05,0.005244292553905718,0.28177053075880354,8.476035491006363e-05,209.7833333333339,0.0005555195980443496,105.75,4,0.0011420051919799293
Z85118,0.0014326647564469914,0.0,0.0,0.001546468704170235,0.2572443264534567,0.0,185.1833333333329,0.0003321283310464355,0.0,2,-0.0
G9009,0.0014326647564469914,0.0014326647564469914,0.0,0.0005260391967796298,0.2100646228458032,0.0,153.7999999999987,0.000515656447377231,11.0,2,4.195584084212863e-06
M75121,0.0014326647564469914,0.0014326647564469914,0.0,0.0002461913281209913,0.20371484335605425,0.0,146.81666666666572,0.0006475103879897864,5.0,2,2.84807609556999e-05
I69998,0.0028653295128939827,0.0028653295128939827,0.0,0.007528653171367348,0.27377370434327825,0.0,200.26666666666705,0.00047671375631276765,52.5,3,0.00021770660552401593
R279,0.0028653295128939827,0.0014326647564469914,0.0,0.009016374342696084,0.3151642195418777,0.0,232.5333333333359,0.00043173471225091506,229.0,3,0.0007485296758932907
M1991,0.0014326647564469914,0.0014326647564469914,0.0,0.00044289424234990045,0.21196525062682942,0.0,153.933333333332,0.0003305465769405034,8.0,2,4.904363940791147e-06
N185,0.0014326647564469914,0.0014326647564469914,0.0,0.007580721714233455,0.31196661173422385,0.0,229.86666666666903,0.00044296704417053957,229.0,2,0.000673676708303961
C342,0.0014326647564469914,0.0028653295128939827,0.0,0.0018775327168453766,0.26636239669998435,0.0,194.63333333333333,0.0004725699107809654,46.0,3,0.0007014014089700746
H2512,0.0014326647564469914,0.0,0.0,-2.7221802583793353e-18,0.0014326647564469914,0.0,1.0,0.0004726553763682954,0.0,2,-0.0
H2511,0.0,0.0014326647564469914,0.0,1.2295403393516977e-18,0.0,0.0,0.0,0.00025548939263151077,0.0,2,-0.0
M19011,0.0,0.0014326647564469914,0.0,4.165075138030471e-19,0.0,0.0,0.0,0.00025548939263151077,9.0,2,3.0558679321985004e-06
Z4802,0.0014326647564469914,0.0,0.0,-4.751478466917915e-19,0.0014326647564469914,0.0,1.0,0.0003369266365328058,0.0,2,-0.0
T8189XD,0.0014326647564469914,0.0,0.0,0.00022273354903428933,0.22833111122302654,0.0,164.53333333333276,0.0003694787666052122,0.0,2,-0.0
R922,0.0014326647564469914,0.0,0.0,0.003617462695167362,0.2567092368508494,0.0,186.73333333333275,0.00038026810091129637,0.0,2,-0.0
N2581,0.0014326647564469914,0.0014326647564469914,0.0,0.0008080938670079844,0.23483119174456854,0.0,169.86666666666602,0.0006036837540533192,10.0,2,3.111387967129346e-05
F4322,0.0057306590257879654,0.004297994269340974,6.0929647541705185e-06,0.02061084738906789,0.3202938455109838,5.538039181258271e-06,236.66666666666947,0.0006641632472641635,101.33333333333333,5,0.0005665793097130614
C8338,0.0014326647564469914,0.0,0.0,0.0025061406630623017,0.2724348026844279,0.0,202.21666666666664,0.00035616894758673897,0.0,2,-0.0
Z940,0.017191977077363897,0.014326647564469913,0.008484629562658979,0.027527144304840132,0.32580883887739803,0.008476811854244438,243.6666666666693,0.0033795335079175558,60.6,7,0.0017762490813267486
I87311,0.0014326647564469914,0.0014326647564469914,0.0,0.00015536556322340308,0.20396822002689513,0.0,146.74999999999903,0.00036671801975657803,11.0,3,4.89484809824834e-06
I83022,0.0014326647564469914,0.0014326647564469914,0.0,0.0005260391967796284,0.2100646228458032,0.0,153.7999999999987,0.0004413230031641683,11.0,2,4.195584084212863e-06
D4620,0.0014326647564469914,0.0014326647564469914,0.0,0.0007716402679054886,0.24586274198144478,0.0,177.23333333333255,0.00038549295012826245,13.0,2,2.898082850169112e-05
D46B,0.0014326647564469914,0.0014326647564469914,0.0,0.0007716402679054894,0.24586274198144478,0.0,177.23333333333255,0.00038549295012826245,13.0,2,2.898082850169112e-05
D46A,0.0,0.0014326647564469914,0.0,1.8265080571311512e-18,0.0,0.0,0.0,0.00025548939263151077,13.0,2,2.4150690418075942e-05
Z853,0.0,0.0014326647564469914,0.0,-4.36933252689881e-19,0.0,0.0,0.0,0.00025548939263151077,47.0,2,5.09285812846356e-05
Z418,0.0014326647564469914,0.0028653295128939827,0.002400792590430539,0.0025061406630623065,0.2718073738700945,0.002400792590430539,201.71666666666664,0.0005407481316713256,60.0,2,0.00043079892854222594
C678,0.0014326647564469914,0.0014326647564469914,0.0,0.0005909961199945374,0.23108095195155992,0.0,166.7833333333329,0.0004305595222791033,7.0,2,3.0908339612486926e-05
Z45010,0.0014326647564469914,0.0014326647564469914,0.0,0.005953905837036135,0.27105859322582426,0.0,199.13333333333347,0.0004172298034040782,92.0,2,0.000611744193380112
C320,0.0014326647564469914,0.0014326647564469914,0.0,0.0018775327168453742,0.26636239669998435,0.0,194.63333333333333,0.0003890774038004055,68.0,2,0.0004040947497681471
F339,0.0014326647564469914,0.0014326647564469914,0.0,0.0022292212378097324,0.24759504111971367,0.0,179.78333333333245,0.00038581950038161735,29.0,2,0.000130484121690706
M25641,0.0,0.0014326647564469914,0.0,-2.122092363630544e-18,0.0,0.0,0.0,0.00025548939263151077,7.0,2,1.74042158503948e-05
Z95818,0.0028653295128939827,0.0014326647564469914,0.0,0.006680839374802051,0.2691309336459907,0.0,195.11666666666696,0.00039543905713348624,32.0,3,0.00012776242805439246
F320,0.007163323782234957,0.004297994269340974,1.2357308567427246e-06,0.009214365761967967,0.255968442614397,1.0997069010500196e-06,189.78333333333268,0.0009946157832689654,18.666666666666668,5,0.0003225191381056015
L97222,0.0,0.0014326647564469914,0.0,-2.34770111941586e-18,0.0,0.0,0.0,0.00025548939263151077,11.0,2,3.4963200701773865e-06
L97922,0.0014326647564469914,0.0028653295128939827,0.0011818970372410617,1.874913376923085e-05,0.1826174263937903,0.0011818970372410617,130.56666666666743,0.0008235007210961615,6.0,2,4.285412353070388e-06
C44729,0.0,0.0014326647564469914,0.0,2.6438913357139477e-18,0.0,0.0,0.0,0.00025548939263151077,68.0,2,0.00022449708320452618
M62838,0.0014326647564469914,0.0014326647564469914,0.0,0.004766378495596085,0.26636239669998435,0.0,194.58333333333334,0.0003327470684671703,73.0,2,9.115014983963763e-05
C4359,0.004297994269340974,0.0028653295128939827,0.0,0.005147876762243387,0.28177053075880354,0.0,209.7833333333339,0.0007270084956018507,36.5,4,0.00020229590945686072
S0101XD,0.0014326647564469914,0.0,0.0,2.4497392246482575e-18,0.0014326647564469914,0.0,1.0,0.0003233537625492568,0.0,2,-0.0
R41841,0.014326647564469913,0.012893982808022923,0.0003423719551540262,0.01987434461494824,0.2885462444016839,0.0002270526622940244,214.26666666666767,0.003276950521814818,27.77777777777778,6,0.0021537917047795186
N319,0.0028653295128939827,0.0,0.0,0.013437727752081633,0.3205531574442749,0.0,236.4166666666694,0.00047785368384391886,0.0,3,-0.0
Z719,0.0014326647564469914,0.0028653295128939827,0.0,0.0018775327168453744,0.26636239669998435,0.0,194.63333333333333,0.0003890774038004055,93.0,3,0.0006822753336562359
C561,0.0028653295128939827,0.0028653295128939827,0.0,0.0027013324939954017,0.27210804574384456,0.0,202.3833333333333,0.0006666559103208052,63.5,3,0.0005014529638926378
F062,0.007163323782234957,0.004297994269340974,0.002404391550671351,0.014676480563598417,0.3180163844246096,0.002400908624192843,235.70000000000275,0.00113387071210315,21.666666666666668,4,0.00018290832524052583
C434,0.0028653295128939827,0.004297994269340974,0.0,0.0026594896032640634,0.27210804574384456,0.0,202.3833333333333,0.0006218349719903117,63.666666666666664,4,0.0007319224309449932
C4920,0.0014326647564469914,0.0014326647564469914,0.0,0.0001287992313292203,0.210965414538967,0.0,152.74999999999866,0.0005380513642863677,3.0,2,9.113493373846939e-06
C4922,0.004297994269340974,0.004297994269340974,0.002384348805564576,0.004387454442983449,0.28160924253283975,0.002384348805564577,209.56666666666723,0.0009972775470171405,62.333333333333336,3,0.0008620389276483591
R8290,0.0014326647564469914,0.0014326647564469914,0.0,0.005857006037848188,0.2820936621014169,0.0,205.06666666666743,0.00032761369416708534,111.0,2,0.00010854787365209205
R278,0.007163323782234957,0.007163323782234957,0.002384348805564577,0.008386332940353406,0.2688368014780716,0.0023843488055645774,198.41666666666677,0.001947293833152223,23.8,5,0.0007176018297664089
C50212,0.0014326647564469914,0.0014326647564469914,0.0,0.0025061406630623073,0.2719576267025269,0.0,201.8833333333333,0.0003393890217608675,13.0,3,3.8690996673755256e-05
L89214,0.0,0.0014326647564469914,0.0,-1.0767875839685209e-18,0.0,0.0,0.0,0.00025548939263151077,3.0,2,1.0393979236484665e-06
C182,0.004297994269340974,0.004297994269340974,0.0,0.0029806167898343617,0.27240938355751443,0.0,203.04999999999998,0.0007893650574029833,44.666666666666664,4,0.0005364279081286941
C490,0.0014326647564469914,0.0014326647564469914,0.0,0.0025061406630623078,0.2718073738700945,0.0,201.71666666666664,0.00035616894758673897,118.0,2,0.0002692333337741665
C770,0.0,0.0014326647564469914,0.0,-2.4307326821233203e-18,0.0,0.0,0.0,0.00025548939263151077,68.0,2,0.00031429591648633666
D473,0.0014326647564469914,0.0014326647564469914,0.0,0.0048861111739137075,0.27453758186655747,0.0,198.93333333333388,0.0003592431409740808,29.0,3,2.912532633448981e-05
N6489,0.0014326647564469914,0.0,0.0,0.0036174626951673582,0.2567092368508494,0.0,186.73333333333275,0.0003303566175993822,0.0,2,-0.0
C884,0.0,0.0014326647564469914,0.0,2.1210872357887154e-18,0.0,0.0,0.0,0.00025548939263151077,2.0,2,2.2845326001485516e-07
C493,0.0,0.0014326647564469914,0.0,-2.3994153397887273e-19,0.0,0.0,0.0,0.00025548939263151077,68.0,2,0.0001934538617838365
C023,0.0014326647564469914,0.0014326647564469914,0.0,0.001877532716845378,0.26636239669998435,0.0,194.63333333333333,0.00033898189961207014,68.0,2,0.00022449708320452618
F321,0.014326647564469913,0.012893982808022923,0.0005474345544148392,0.02694841040592763,0.32645742979752557,0.0005113716571215693,243.08333333333601,0.0015990854306953209,50.22222222222222,7,0.0012233116999123385
M47817,0.0014326647564469914,0.0014326647564469914,0.0,1.040791733938722e-18,0.0014326647564469914,0.0,1.0,0.00170326261754337,1.0,2,-0.0
M7671,0.0,0.0014326647564469914,0.0,-1.2214950256176421e-18,0.0,0.0,0.0,0.00025548939263151077,68.0,2,0.0001934538617838365
C249,0.0014326647564469914,0.0028653295128939827,0.0,0.0025061406630623073,0.2718073738700945,0.0,201.71666666666664,0.00040650872506435315,61.5,3,0.0003318816971703702
F3181,0.011461318051575931,0.010028653295128939,0.0016749431277268852,0.023943536546419585,0.3288578520754486,0.0013567564248918116,244.25000000000256,0.0012868790781359026,68.42857142857143,5,0.0013552579667047114
L97812,0.0014326647564469914,0.0,0.0,0.0005260391967796289,0.2106023304028086,0.0,154.29999999999868,0.0004413230031641683,0.0,2,-0.0
R140,0.0014326647564469914,0.0,0.0,0.00758072171423345,0.31263575836870383,0.0,230.36666666666903,0.0003336050807727735,0.0,2,-0.0
C321,0.0,0.0014326647564469914,0.0,2.915386591812148e-18,0.0,0.0,0.0,0.00025548939263151077,68.0,2,0.00022449708320452618
C329,0.0,0.0014326647564469914,0.0,-3.54012415862229e-19,0.0,0.0,0.0,0.00025548939263151077,229.0,2,0.00037426483794664536
M720,0.0014326647564469914,0.0,0.0,0.002488387158979331,0.2672722590493684,0.0,195.3166666666667,0.0003517362804804388,0.0,2,-0.0
E1129,0.0014326647564469914,0.0014326647564469914,0.0,0.007580721714233451,0.31196661173422385,0.0,229.86666666666903,0.00038047449365753103,229.0,2,0.000598823740714632
C8190,0.0014326647564469914,0.0014326647564469914,0.0,0.0025061406630623034,0.2719576267025269,0.0,201.8833333333333,0.0003393890217608675,68.0,3,0.0001934538617838365
Z8551,0.0014326647564469914,0.0,0.0,0.00019519183093309555,0.21250618272242075,0.0,154.533333333332,0.0003426383670948607,0.0,2,-0.0
L97822,0.0028653295128939827,0.0014326647564469914,0.001202451768323515,0.0006386759409118529,0.23327233129676198,0.001202451768323515,168.81666666666604,0.0006682486217231189,2.0,2,-0.0
T8789,0.0014326647564469914,0.0014326647564469914,0.0,0.007580721714233455,0.31196661173422385,0.0,229.86666666666903,0.0003336050807727735,229.0,2,0.0004491178055359745
N8184,0.0014326647564469914,0.0014326647564469914,0.0,0.0004401858922378836,0.2315159278611158,0.0,166.73333333333278,0.000434583001966687,4.0,2,8.490392669134857e-06
C450,0.0028653295128939827,0.0028653295128939827,0.0,0.004383673379907679,0.28128721938528933,0.0,208.90000000000052,0.0004730584573595223,93.0,3,0.0005386298336195931
M19042,0.0014326647564469914,0.0014326647564469914,0.0,3.8193906731778493e-19,0.0014326647564469914,0.0,1.0,0.0017032626175433698,1.0,2,-0.0
C50312,0.0028653295128939827,0.0014326647564469914,0.0,0.0029276579059814654,0.27545988057383597,0.0,204.2333333333335,0.0004612070364545908,118.0,3,0.00037692666728382604
C50112,0.0014326647564469914,0.0,0.0,0.0004215172429191587,0.23100227536929496,0.0,167.21666666666601,0.00032696762984761856,0.0,2,-0.0
M898X9,0.0014326647564469914,0.0,0.0,6.819297034060359e-06,0.17990228223913388,0.0,128.60952380952486,0.0003970742589159453,0.0,2,-0.0
C7A1,0.0,0.0014326647564469914,0.0,-1.4654730329647118e-18,0.0,0.0,0.0,0.00025548939263151077,2.0,2,1.1474064121932477e-05
D839,0.0057306590257879654,0.0057306590257879654,0.0020021849827443184,0.018889363113840665,0.32645742979752557,0.0019860484958202375,241.41666666666922,0.0009948543370393711,104.75,4,0.0014849902827215788
R499,0.0028653295128939827,0.0028653295128939827,0.0,0.006202031124058718,0.2670854216638822,0.0,195.75000000000003,0.0004258833752390789,46.5,3,0.00016163391141280588
E1022,0.0014326647564469914,0.0014326647564469914,0.0,0.007580721714233448,0.31196661173422385,0.0,229.86666666666903,0.00038047449365753103,229.0,2,0.000598823740714632
Z96651,0.0014326647564469914,0.0,0.0,0.00036445926625434976,0.21689449141660078,0.0,156.71666666666587,0.0005742867653496891,0.0,2,-0.0
Z435,0.0014326647564469914,0.0,0.0,0.005857006037848191,0.2827330254663135,0.0,205.56666666666746,0.00032761369416708534,0.0,2,-0.0
Z7682,0.0,0.0014326647564469914,0.0,-1.994789680948939e-18,0.0,0.0,0.0,0.00025548939263151077,229.0,2,0.00037426483794664536
D4622,0.0014326647564469914,0.0014326647564469914,0.0,0.0025061406630623086,0.2718073738700945,0.0,201.71666666666664,0.00042328865089022476,118.0,2,0.0005384666675483233
C549,0.0014326647564469914,0.0,0.0,0.002506140663062304,0.2724348026844279,0.0,202.21666666666664,0.00035616894758673897,0.0,2,-0.0
D638,0.0014326647564469914,0.0014326647564469914,0.0,0.004886111173913708,0.27438446553534357,0.0,198.76666666666722,0.0003444211769251426,64.0,2,9.436406107408383e-05
C50511,0.004297994269340974,0.004297994269340974,0.0,0.005072532268580786,0.2848704960653567,0.0,211.4833333333341,0.0006735100060025085,66.0,4,0.0010191886417371442
R971,0.0,0.0014326647564469914,0.0,-1.734121650382387e-18,0.0,0.0,0.0,0.00025548939263151077,118.0,2,0.00037692666728382604
R5382,0.0,0.0028653295128939827,0.0,2.18701539176557e-18,0.0,0.0,0.0,0.00025548939263151077,5.0,2,2.524422466145374e-05
M533,0.0,0.0014326647564469914,0.0,-1.0655222112061612e-18,0.0,0.0,0.0,0.00025548939263151077,70.0,2,0.00012359001096053622
C8319,0.0014326647564469914,0.0014326647564469914,0.0,4.452580888474941e-19,0.0014326647564469914,0.0,1.0,0.0007377586329406063,2.0,2,-0.0
B9562,0.0,0.0014326647564469914,0.0,-4.000686691464452e-19,0.0,0.0,0.0,0.00025548939263151077,8.0,2,2.3711375835370645e-05
L97411,0.0014326647564469914,0.0014326647564469914,0.0,0.007580721714233448,0.31196661173422385,0.0,229.86666666666903,0.0003648513560292785,229.0,2,0.00037426483794664536
G5621,0.0014326647564469914,0.0014326647564469914,0.0,0.004766378495596078,0.26636239669998435,0.0,194.58333333333334,0.0003842521856909436,73.0,2,0.00018230029967927525
C9190,0.0014326647564469914,0.0014326647564469914,0.0,0.0005821373029041211,0.23261056581790596,0.0,167.84999999999948,0.0006459543213432518,9.0,2,1.4616808971253318e-05
Z95811,0.0028653295128939827,0.0028653295128939827,2.7528657699714163e-07,0.004088036381432278,0.2496049450557438,2.890509058469988e-07,181.98333333333238,0.00036794799302875816,24.0,4,6.595888842857788e-05
C91Z0,0.0028653295128939827,0.0028653295128939827,0.002384348805564577,0.0025083022921579476,0.27210804574384456,0.002384348805564577,202.3833333333333,0.0009186697838314613,59.5,2,0.0005385485726849303
D6101,0.0014326647564469914,0.0014326647564469914,0.0,7.363436164856748e-05,0.20558769189505685,0.0,148.93333333333229,0.0006025424220789511,2.0,2,5.671294081289657e-06
C531,0.0,0.0014326647564469914,0.0,-9.78789377149044e-20,0.0,0.0,0.0,0.00025548939263151077,118.0,2,0.0003230800005289939
F413,0.0014326647564469914,0.0,0.0,0.0009758175925506414,0.2397532114930468,0.0,172.78333333333265,0.0004877350420422252,0.0,2,-0.0
G933,0.0014326647564469914,0.0014326647564469914,0.0,0.003617462695167363,0.25636860172218395,0.0,186.48333333333275,0.0003178787467714037,27.0,3,3.119785022176387e-05
T829XXA,0.0014326647564469914,0.0014326647564469914,0.0,0.007580721714233451,0.31196661173422385,0.0,229.86666666666903,0.0003336050807727735,229.0,2,0.000598823740714632
S52092D,0.0014326647564469914,0.0014326647564469914,0.0,-2.111176681472141e-18,0.0014326647564469914,0.0,1.0,0.00170326261754337,1.0,2,-0.0
D471,0.0014326647564469914,0.0014326647564469914,0.0011860079834575528,1.9723559223510417e-18,0.0014326647564469914,0.001186007983457553,1.0,0.00047265537636829606,64.0,2,9.436406107408383e-05
L97911,0.0014326647564469914,0.0014326647564469914,0.0,0.007580721714233444,0.31196661173422385,0.0,229.86666666666903,0.00039609763128578356,229.0,2,0.000598823740714632
L570,0.0014326647564469914,0.0,0.0,0.0005821373029041206,0.23318463035625098,0.0,168.34999999999945,0.0004228315049365421,0.0,2,-0.0
F200,0.0014326647564469914,0.0014326647564469914,0.0,0.003494477272503098,0.2521636836006515,0.0,184.4499999999991,0.0003427082873921653,46.0,2,6.353620546053128e-05
C7B02,0.0,0.0014326647564469914,0.0,-2.2041390644211833e-18,0.0,0.0,0.0,0.00025548939263151077,2.0,2,1.338640814225456e-05
T733XXA,0.004297994269340974,0.0028653295128939827,0.002384348805564577,0.00521376590773627,0.26694050282412973,0.002384348805564577,195.91666666666669,0.0012231731113368765,37.0,3,0.0004378213968550036
C3430,0.0014326647564469914,0.0014326647564469914,0.0,0.00018325653120693927,0.21105591879230845,0.0,152.18333333333217,0.0003445110710252154,7.0,2,1.4559596499785515e-05
F332,0.0014326647564469914,0.0,0.0,0.0022292212378097294,0.24819098163106254,0.0,180.28333333333245,0.00032789500804823686,0.0,2,-0.0
